target,window_start,as_of,horizon_days,var_95_pct,var_95_posterior_q05_pct,var_95_posterior_q95_pct,historical_var_95_pct,expected_shortfall_95_pct,es_95_posterior_q05_pct,es_95_posterior_q95_pct,historical_es_95_pct,predictive_return_median_pct,realized_forward_return_pct
EW,2023-03-09,2024-03-14,20,3.8808909058570857,2.5720847249031067,5.141746550798416,4.932631354008567,5.278302333317697,3.6314928233623505,6.6892017126083365,5.615761635045229,0.7826447486877441,1.683434424266883
VOO,2023-04-10,2024-04-15,20,3.5186371207237244,1.6727937906980515,4.932205975055694,3.4998719293561393,5.050517455674708,2.922688812017441,6.431989401578902,4.368651803501516,2.028048038482666,3.2699993717022036
GLD,2023-04-10,2024-04-15,20,4.977810084819794,3.13784447312355,6.468675136566163,3.7758170656507066,6.664884812198579,4.565048307180405,8.158257603645325,4.708782704158817,0.7506608963012695,-2.1226533180286777
TLT,2023-04-10,2024-04-15,20,9.04323399066925,6.203041389584541,10.696329981088638,7.849640702964762,11.220506947332371,8.151741981506348,13.05650994181633,8.497930218030936,-0.9536951780319214,1.9985649540279926
EW,2023-04-10,2024-04-15,20,3.960443437099457,2.4459683150053024,4.974377200007439,4.932631354008567,5.224570643622428,3.7088617086410522,6.29816949367523,5.615761635045229,0.634002685546875,1.0558403623378787
VOO,2023-05-09,2024-05-14,20,3.396972119808197,1.348425656557083,4.942735090851781,3.787357131352278,4.89835801611965,2.6550177335739136,6.359271943569182,4.565926567308818,2.1819114685058594,3.4508676890721013
GLD,2023-05-09,2024-05-14,20,5.108201503753662,3.3223355263471603,6.443151161074638,3.602283266127093,6.790935717678319,4.77254045009613,8.331936359405516,4.61122655782702,0.7719814777374268,-1.5452314061972006
TLT,2023-05-09,2024-05-14,20,8.444148004055023,5.679635360836983,10.738783106207842,7.849640702964762,10.61429533098514,7.631836354732514,12.574289023876192,8.497930218030936,-0.49647092819213867,2.1749155932825337
EW,2023-05-09,2024-05-14,20,3.7806251645088196,2.1645819395780563,4.981119781732557,4.932631354008567,5.103824625257403,3.187190353870392,6.332446247339246,5.615761635045229,0.8617997169494629,1.379231126588465
VOO,2023-06-08,2024-06-13,20,3.014630973339081,1.082989454269409,4.559897899627685,3.787357131352278,4.453402105718851,2.3914857506752014,5.71565145254135,4.565926567308818,2.5405168533325195,3.883823676987541
GLD,2023-06-08,2024-06-13,20,5.097441077232361,2.9673122614622116,6.6500670909881565,3.4844898570454275,6.917068482531856,4.761818915605545,8.519909858703612,4.518965201279049,1.0139226913452148,5.099310019300485
TLT,2023-06-08,2024-06-13,20,7.8657662868499765,5.421698197722435,9.624069020152092,7.849640702964762,10.088271771868069,7.3010452687740335,12.57106572389602,8.497930218030936,0.24963021278381348,-0.7718772772825067
EW,2023-06-08,2024-06-13,20,3.504976332187652,1.9819474667310715,4.548780530691147,4.932631354008567,4.841973628693571,3.104765087366104,6.08341321349144,5.615761635045229,1.2854933738708496,2.742248242009526
VOO,2023-07-11,2024-07-16,20,2.6556989550590515,1.1611428260803223,3.9247902929782867,3.787357131352278,4.08821563469246,2.5486355125904083,5.582561016082763,4.565926567308818,2.768915891647339,-4.013171631639056
GLD,2023-07-11,2024-07-16,20,4.565391540527344,2.2505348324775696,6.288719043135643,3.7758170656507066,6.486199893212567,3.971781551837921,7.90850660204887,4.58135928702532,1.7334461212158203,-0.10074717872137207
TLT,2023-07-11,2024-07-16,20,7.853832840919495,5.33802293241024,10.157811284065245,7.849640702964762,10.194549523293972,7.161200106143951,12.090296417474743,8.497930218030936,0.24161934852600098,3.6468844159230462
EW,2023-07-11,2024-07-16,20,3.1444498896598816,1.6759836971759796,4.26664799451828,4.932631354008567,4.559414985124022,2.721578896045685,5.769154697656629,5.615761635045229,1.6119658946990967,-0.13014445783853246
VOO,2023-08-09,2024-08-14,20,3.7049657106399536,2.0018755942583084,5.286590084433555,4.499753718736228,5.397046023669342,3.441952407360077,7.02709025144577,5.426723970560346,2.1771013736724854,2.8091291817186503
GLD,2023-08-09,2024-08-14,20,5.0261858105659485,2.5050715506076813,6.917098283767698,2.9445242257534865,6.9647579453885555,4.010770857334137,8.790374428033825,4.381869164270389,1.5971660614013672,4.4783399732452045
TLT,2023-08-09,2024-08-14,20,7.523481547832489,4.820753365755081,9.314732640981669,7.68726973634776,9.666676144115627,6.951227545738221,11.673757404088974,8.360334621364057,0.37792325019836426,2.631446409023197
EW,2023-08-09,2024-08-14,20,3.41633528470993,1.8146216869354248,4.763665229082106,3.4262658502394,4.776248782097051,3.0933818221092224,6.029215484857557,5.304046918798753,1.4402806758880615,3.3444389008102204
VOO,2023-09-08,2024-09-13,20,3.453192114830017,1.5188372284173963,4.7442062050104115,3.910549990107544,5.230966276333978,3.1791794896125793,6.716876506805419,5.0494755352544685,2.657073736190796,3.445757894901247
GLD,2023-09-08,2024-09-13,20,4.654108881950378,1.988517716526985,6.35559983551502,2.3954246037059157,6.458514040180792,3.456122636795044,8.071620523929594,3.378220197427905,2.2937119007110596,2.8448168063024193
TLT,2023-09-08,2024-09-13,20,7.27756142616272,4.384171545505524,9.300034314393995,6.486579200896656,9.459466669553269,6.2845510840415955,11.424323946237564,7.991532166117753,0.8280277252197266,-6.381038192112509
EW,2023-09-08,2024-09-13,20,2.9632946848869324,1.4999699145555496,4.252628430724143,2.33049763520492,4.34312840613226,2.6697164177894592,5.559249401092528,3.827186410269295,1.9563794136047363,-0.10258203949207179
VOO,2023-10-09,2024-10-14,20,3.026845157146454,0.9277865141630173,4.1331735998392105,3.677375328209735,4.733676618585983,2.5293118953704834,6.381458252668375,5.00865287123931,2.874249219894409,2.4819805405164486
GLD,2023-10-09,2024-10-14,20,4.025770127773285,1.364736869931221,5.781485140323638,1.9702157198985246,5.905760813038796,3.0731863379478455,7.437488943338394,2.804347335195896,2.969682216644287,-1.1955799759265973
TLT,2023-10-09,2024-10-14,20,7.304371893405914,4.831621035933495,9.014884546399115,4.942467970607052,9.321240172721446,6.508291572332381,10.977748602628704,5.940907912497754,0.52986741065979,-1.5136554727872564
EW,2023-10-09,2024-10-14,20,2.5500038266181946,0.9942856132984161,3.6487992554903017,1.197864871177925,3.877963991059611,2.0905602872371674,5.278298646211623,1.650502835043441,2.177858352661133,-0.023192024562046498
VOO,2023-11-07,2024-11-12,20,2.915707230567932,0.7636777758598327,4.571242406964302,3.677375328209735,4.6135668448793385,2.1520543098449707,6.3927279710769636,5.00865287123931,2.8769731521606445,1.782252095622483
GLD,2023-11-07,2024-11-12,20,4.2218878865242,1.7127548605203629,6.300936862826347,2.051696391918747,6.176102293344835,3.3198044598102574,8.200380623340605,2.8337636667962673,2.9730021953582764,4.544887949764864
TLT,2023-11-07,2024-11-12,20,6.85917466878891,3.963313043117523,8.993135288357731,5.616498700848342,8.862850163131952,5.901417791843414,11.054328978061676,6.3656144088748325,0.6653964519500732,2.051592503879829
EW,2023-11-07,2024-11-12,20,2.5622358918190002,0.8215644508600235,3.9336692094802843,1.197864871177925,3.845606585188458,1.8719957172870636,5.376635938882828,1.650502835043441,2.190983295440674,2.8382505913203904
VOO,2023-12-07,2024-12-12,20,2.848285436630249,0.8446805626153945,4.242876857519146,3.677375328209735,4.553607288592806,2.2059786319732666,6.5160143971443185,5.00865287123931,2.9185473918914795,-3.3612553199655504
GLD,2023-12-07,2024-12-12,20,4.169124364852905,1.7899285554885864,5.910364449024198,3.5314567956625553,6.213956244755536,3.458294570446014,7.828486919403075,4.393098388680669,3.0597686767578125,-0.1010999681470115
TLT,2023-12-07,2024-12-12,20,7.236791551113128,4.343691721558571,9.058270946145056,5.616498700848342,9.0485289071997,5.957726836204529,10.72887137532234,6.3656144088748325,-0.15110373497009277,-5.9930186211446195
EW,2023-12-07,2024-12-12,20,2.724391222000122,1.1957413703203201,3.94597880542278,1.4356518492099557,4.02821337338537,2.1181710958480835,5.281683176755905,1.9667877736449142,1.9509494304656982,-3.1497862501325025
VOO,2024-01-09,2025-01-15,20,3.399997055530548,1.3212636560201645,5.1619482040405265,3.8070326645495984,5.260231951251626,2.894306927919388,7.078117787837978,5.025335730608863,2.614539861679077,2.8657785125460133
GLD,2024-01-09,2025-01-15,20,3.715859651565552,1.5827426910400393,5.599929556250571,3.5587489224988405,5.6079407649425175,3.08469757437706,7.4608300626277915,4.393098388680669,3.3907830715179443,8.61057226588844
TLT,2024-01-09,2025-01-15,20,7.076261937618256,4.781829074025154,9.13167929649353,6.255986654030394,8.876147334619116,5.8629796504974365,10.840615600347517,7.125152827819373,-0.2986520528793335,2.577691545355787
EW,2024-01-09,2025-01-15,20,2.7125394344329834,1.1768638640642166,3.9023850560188285,2.2761342375726112,4.021024242198715,2.2035834789276123,5.195384234189986,3.2324062174909884,1.9360125064849854,4.676859625121654
VOO,2024-02-08,2025-02-14,20,3.5848158597946163,1.7310564815998075,5.319721758365631,3.8070326645495984,5.40440973903363,3.3329134881496425,7.136183828115459,5.025335730608863,2.5114476680755615,-7.005659707979028
GLD,2024-02-08,2025-02-14,20,3.6385589838027954,0.9129168689250945,5.093841075897214,3.5587489224988405,5.585363522792855,2.938272476196289,7.164540737867349,4.393098388680669,3.9366543292999268,3.9205385506025037
TLT,2024-02-08,2025-02-14,20,6.556026339530945,4.370986521244049,8.06384380161762,6.255986654030394,8.224559447262436,5.908778965473175,9.932367980480194,7.125152827819373,0.04139542579650879,1.9688381667045673
EW,2024-02-08,2025-02-14,20,2.5195398926734924,1.1224908530712128,3.5140702873468364,2.2761342375726112,3.8182561984285712,2.0987431406974792,4.850773006677627,3.2324062174909884,2.193540334701538,-0.4088308702212995
VOO,2024-03-11,2025-03-18,20,4.380446970462799,2.332024559378624,5.717133730649947,5.066218443479433,6.386399226418386,4.058258891105652,8.305226862430573,7.074264314507441,1.9280850887298584,-3.897388980902239
GLD,2024-03-11,2025-03-18,20,3.496653437614441,1.1452989131212232,5.288907781243324,3.5587489224988405,5.354989063926041,2.542995899915695,7.022537440061568,4.393098388680669,3.959488868713379,6.365197838305514
TLT,2024-03-11,2025-03-18,20,6.521986722946167,4.36214804649353,8.04505868256092,6.255986654030394,8.378686891713489,5.813665956258774,9.973167717456816,7.125152827819373,0.2476811408996582,-2.838013255802696
EW,2024-03-11,2025-03-18,20,2.5535011291503906,1.1471707373857498,3.7256980091333376,2.2761342375726112,3.811859587828318,2.1935238540172577,4.917768239974975,3.2324062174909884,2.0536422729492188,-0.02492840090527748
VOO,2024-04-10,2025-04-16,20,5.294641554355621,3.0929241329431534,7.139496356248854,6.990627703342629,8.0619103469265,5.257894426584244,10.302622020244598,8.474561457281473,2.1065354347229004,12.319194271467659
GLD,2024-04-10,2025-04-16,20,3.978998064994812,1.560086131095886,5.913860201835632,3.5587489224988405,6.1453544689963255,3.21267831325531,8.264637351036068,4.393098388680669,3.765261173248291,-3.1320144549321083
TLT,2024-04-10,2025-04-16,20,6.651127636432648,4.360950127243996,8.416307047009468,6.135603773942573,8.53106965854143,6.073302447795868,10.21809422969818,7.042738437194777,0.2521216869354248,-2.177895997954027
EW,2024-04-10,2025-04-16,20,2.9786765575408936,1.018107160925865,4.047748163342476,2.5763659235637393,4.490887288314601,2.5478522777557373,5.8091487884521475,3.3228259088214833,2.0896494388580322,2.2591653275837897
VOO,2024-05-09,2025-05-16,20,4.953892827033997,2.268197700381279,7.042093738913536,7.370108855410937,7.851929628911118,4.635757088661194,9.960832178592678,8.703884302004393,2.8763949871063232,1.4297086830351136
GLD,2024-05-09,2025-05-16,20,4.870516657829285,2.1539691090583797,6.977910622954369,3.578428503127715,7.439875463023782,4.193368971347809,9.637845784425734,4.418445941234123,3.8183987140655518,5.961123275918623
TLT,2024-05-09,2025-05-16,20,6.470651328563689,4.233116462826729,8.345162183046337,6.135603773942573,8.196506490154814,5.643084526062012,10.164487779140469,7.042738437194777,0.37643909454345703,-0.6047258343137352
EW,2024-05-09,2025-05-16,20,2.8021374344825745,1.0370928943157196,4.322246253490447,2.5763659235637393,4.405041345550368,2.139758884906769,5.926385700702666,3.3228259088214833,2.4055182933807373,2.300088234102393
VOO,2024-06-10,2025-06-17,20,5.55117666721344,3.114857718348503,8.037860855460165,7.370108855410937,8.544274636854727,4.873889118432999,11.527491092681883,8.703884302004393,2.2889137268066406,5.3903587810301135
GLD,2024-06-10,2025-06-17,20,4.8150938749313354,2.275484085083008,7.468549475073814,3.52697850804389,7.515320228412747,4.321729481220245,9.905378401279448,4.503061208411913,3.8457274436950684,-1.3945008878213705
TLT,2024-06-10,2025-06-17,20,6.556827425956727,4.144437924027443,8.276913121342659,6.135603773942573,8.312343320964526,5.719731152057648,9.86004441976547,7.042738437194777,0.36324262619018555,-1.2398707735589931
EW,2024-06-10,2025-06-17,20,2.7562856674194336,1.2473696321249006,4.020550668239593,2.5763659235637393,4.317134203544507,2.4042674899101257,5.713754951953886,3.3228259088214833,2.1953940391540527,0.8967697955367449
VOO,2024-07-11,2025-07-18,20,5.762476623058319,3.2307550311088553,7.884304285049436,7.370108855410937,8.666317843987297,5.725037008523941,11.647947043180466,8.703884302004393,2.139371633529663,2.5393591298752183
GLD,2024-07-11,2025-07-18,20,5.264369249343872,2.1665227115154266,7.510289087891578,3.52697850804389,7.8260596841573715,4.04028844833374,10.332827925682066,4.503061208411913,3.417569398880005,-0.311301250707019
TLT,2024-07-11,2025-07-18,20,6.771737635135651,4.649452373385429,8.174654573202133,6.135603773942573,8.47419104538858,5.976172029972076,9.801152586936947,7.042738437194777,-0.18176734447479248,1.7483376922067473
EW,2024-07-11,2025-07-18,20,3.1250208616256714,1.4655175507068634,4.229945957660675,2.5763659235637393,4.673469229601324,2.53966224193573,5.981918394565579,3.3228259088214833,1.828455924987793,1.3591435090903436
VOO,2024-08-09,2025-08-18,20,4.6380385756492615,2.2872844636440277,6.708151295781136,7.071480422237582,7.356907023737828,4.311388373374939,9.658371567726133,8.681806046659128,2.641308307647705,2.6092269763156484
GLD,2024-08-09,2025-08-18,20,5.202820599079132,2.9667786210775375,6.726824194192881,3.52697850804389,7.675847263696293,4.693567633628845,9.535291403532026,4.503061208411913,3.1482279300689697,10.633648096695536
TLT,2024-08-09,2025-08-18,20,6.551227569580079,4.180758446455002,8.093258231878279,6.135603773942573,8.245947898831218,5.495877265930176,9.873639971017836,7.042738437194777,-0.20306110382080078,5.273963827994721
EW,2024-08-09,2025-08-18,20,2.744755446910858,1.1922181546688078,4.0685875415802,2.5763659235637393,4.215198270200441,2.3593441247940063,5.410992085933685,3.3228259088214833,1.8886566162109375,6.1482290757966185
VOO,2024-09-10,2025-09-17,20,4.718040823936462,2.287230685353279,6.899841994047162,7.071480422237582,7.621979880301903,4.471492826938629,10.046197921037669,8.681806046659128,2.4816930294036865,1.1695523293230092
GLD,2024-09-10,2025-09-17,20,4.931318461894989,2.056324481964111,7.1495825052261335,3.52697850804389,7.44749514463668,4.369171917438507,9.931643247604367,4.503061208411913,3.592878580093384,14.962760259098351
TLT,2024-09-10,2025-09-17,20,6.519121527671815,4.256373956799507,8.167967185378075,6.135603773942573,8.305531387062121,5.861636787652969,10.036344468593597,7.042738437194777,-0.19746124744415283,0.9493631941059011
EW,2024-09-10,2025-09-17,20,2.677602469921112,1.3678951561450958,3.8765885531902304,2.5763659235637393,4.1988482427162435,2.5220795571804047,5.648098737001418,3.3228259088214833,2.000373601913452,5.552214955113377
VOO,2024-10-09,2025-10-16,20,5.032892525196075,2.5967396050691605,6.959647372364996,7.071480422237582,7.843705720733851,5.222339391708374,10.473264425992964,8.681806046659128,2.4325430393218994,1.7451608697406584
GLD,2024-10-09,2025-10-16,20,4.163810610771179,1.376874566078186,6.360006794333458,3.52697850804389,6.741789747805645,3.4332297742366795,9.10594832897186,4.503061208411913,4.47767972946167,-3.425404634053053
TLT,2024-10-09,2025-10-16,20,6.071119904518127,3.7311824560165405,7.883797049522399,5.47720746433932,7.831389790711303,5.322219729423523,9.616395503282545,6.727427503763946,0.3583252429962158,-1.7923255217550782
EW,2024-10-09,2025-10-16,20,2.257370948791504,0.7279112935066223,3.4611268043518066,2.5763659235637393,3.7457986657197275,2.1718553006649017,5.153125733137131,3.3228259088214833,2.4426043033599854,-1.0645545714200955
VOO,2024-11-07,2025-11-14,20,5.106154978275299,2.90557099878788,6.904112756252285,7.071480422237582,7.974152589061608,5.045186132192612,10.52480661869049,8.681806046659128,2.2736728191375732,1.3158899318268524
GLD,2024-11-07,2025-11-14,20,6.129021048545837,3.10709311068058,8.638333350419996,2.057729106436643,9.129145337889593,5.598277419805527,11.950788289308544,3.2234963447359593,3.3885657787323,5.277156290248897
TLT,2024-11-07,2025-11-14,20,6.076095402240753,4.095222190022469,7.793862834572787,5.120828488684386,7.837233882552634,5.504103422164917,9.613462299108503,6.727427503763946,0.09844303131103516,-1.3029081909285756
EW,2024-11-07,2025-11-14,20,2.9434934258461,1.2434058487415314,4.181241825222968,2.339944422355293,4.5471370181379225,2.589659482240677,6.085735499858854,3.280033318510029,1.9910335540771484,1.7496661087097465
VOO,2024-12-09,2025-12-16,20,5.469770729541779,3.610082536935806,7.3540598899126035,7.071480422237582,8.26283172161008,5.448310703039169,10.50797206163406,8.681806046659128,1.9672513008117676,2.276742655096875
GLD,2024-12-09,2025-12-16,20,5.117112100124359,2.017807528376579,7.921810597181317,1.9856862230091488,8.148938533850014,4.750737577676773,11.094935685396194,3.5242795270433454,3.952205181121826,6.931210919324626
TLT,2024-12-09,2025-12-16,20,6.073023080825806,3.858325362205506,7.475672543048857,3.8425520587939617,7.748520211316645,5.420271009206772,9.043438643217085,5.800814549897914,-0.2297431230545044,0.8803915606235835
EW,2024-12-09,2025-12-16,20,2.7274641394615173,0.9840762913227081,3.8598099946975695,1.6071611980242226,4.285650630481541,2.3154226541519165,5.735122084617614,2.9181764128927794,1.952815055847168,3.386268236200185
VOO,2025-01-10,2026-01-16,20,4.971809983253479,2.8495558500289917,7.030422523617741,7.071480422237582,7.715982319011043,5.0045618414878845,9.965578109025953,8.681806046659128,2.297234535217285,-1.2734174233545392
GLD,2025-01-10,2026-01-16,20,5.460716784000397,2.2102497071027756,7.741383194923399,1.6827483939733718,8.37357483881836,5.411538302898407,10.433462738990782,3.515413329384024,4.045397043228149,6.387524773030573
TLT,2025-01-10,2026-01-16,20,5.466782748699188,3.747239217162132,6.729512006044388,3.2967274581900763,7.090160999602328,5.080880403518677,8.657742738723753,4.184909389862516,0.2967953681945801,2.749168070904373
EW,2025-01-10,2026-01-16,20,2.486577332019806,0.8459882736206055,3.49641479551792,1.2102748497002234,4.082842667897543,2.2446254789829254,5.445612281560896,2.0111308320587598,2.252197265625,2.90240524699914
VOO,2025-02-11,2026-02-18,20,5.430926978588104,3.148599684238434,7.328883722424507,7.071480422237582,8.377286333901186,5.289760172367096,10.562743246555323,8.681806046659128,1.874297857284546,-3.607710308288481
GLD,2025-02-11,2026-02-18,20,7.806355655193328,4.418076083064079,10.933968812227247,1.6827483939733718,12.226041755639017,7.693453192710876,16.134205520153046,3.515413329384024,3.8413941860198975,-2.9545274899597684
TLT,2025-02-11,2026-02-18,20,5.375131070613861,3.4688104689121246,6.891336336731905,3.2967274581900763,7.025484597155203,4.8468113243579865,8.918724745512007,4.184909389862516,0.3269672393798828,-2.5475742433997306
EW,2025-02-11,2026-02-18,20,3.127706348896027,1.4909966289997099,4.418305620551108,1.1533951097712356,5.036047690858444,2.9961845576763153,6.633224010467526,2.0111308320587598,2.087801694869995,-2.9648969328131214
VOO,2025-03-13,2026-03-19,20,4.856748580932617,2.6793886721134186,6.29483051598072,3.6098831446351376,7.398045326893528,4.750961393117905,9.903154999017714,5.576776189832411,2.1882593631744385,7.925928482288702
GLD,2025-03-13,2026-03-19,20,8.55929970741272,4.831668883562087,11.645952269434927,2.426310315581861,13.267483154777437,8.981761455535889,17.04275193810463,4.140490776722668,3.744792938232422,4.577751189238
TLT,2025-03-13,2026-03-19,20,5.005824863910675,3.2393643260002136,6.333578586578369,3.2967274581900763,6.5903738761941595,4.386922121047974,8.182566732168198,4.184909389862516,0.4039645195007324,-0.08241645951737597
EW,2025-03-13,2026-03-19,20,3.276695609092712,1.5019492506980894,4.770425081253052,0.8581407623246615,5.271840211935341,2.855109065771103,6.922551363706588,2.0092702396624547,2.1692633628845215,4.183585246116728
VOO,2025-04-11,2026-04-20,20,3.6626940965652466,1.2861586958169937,5.193128168582913,3.518771385059831,5.441578159419199,2.758190780878067,7.143879085779186,4.964273890770873,2.5632083415985107,4.2008167169069965
GLD,2025-04-11,2026-04-20,20,9.562805891036987,4.994997814297676,12.493081271648403,7.9117967676651055,14.599655126221478,9.147033125162125,19.112570077180862,12.001378273685225,3.491741418838501,-5.351852305661708
TLT,2025-04-11,2026-04-20,20,4.8656535148620605,2.835291489958763,6.066988244652746,3.116021966315088,6.210487052643051,4.092309087514877,7.641803324222563,4.01080274708821,0.28899312019348145,-3.654743654341508
EW,2025-04-11,2026-04-20,20,3.307858109474182,1.3404216617345808,4.684403136372565,4.247088259102223,5.282632579716543,2.8520492911338806,7.013637065887451,6.578280633082395,2.160215377807617,-1.6607866140860628
VOO,2025-05-13,2026-05-19,20,3.2482892274856567,1.4602631777524948,4.909369304776191,3.518771385059831,4.944574305166801,2.819893181324005,6.908663034439081,4.964273890770873,2.424532175064087,1.0109713893091676
GLD,2025-05-13,2026-05-19,20,9.252561032772064,5.130364403128624,12.0481049567461,7.9117967676651055,13.893135609881332,8.59003359079361,17.7061376273632,12.001378273685225,2.9907524585723877,-5.565004592098221
TLT,2025-05-13,2026-05-19,20,5.12277215719223,3.3538809567689896,6.619727715849875,2.896868213570527,6.42074237888058,4.414357662200928,7.790776848793029,3.6809664578172647,-0.21960735321044922,4.396028482007908
EW,2025-05-13,2026-05-19,20,3.581986427307129,1.7143447548151016,5.114495292305946,4.247088259102223,5.514957953710109,3.2127029299736027,7.152986407279968,6.578280633082395,1.7523407936096191,-0.08682017608161452
VOO,2025-06-12,2026-06-18,20,3.259488344192505,1.2744686901569364,5.055511131882666,3.518771385059831,5.067350765845427,2.701704740524292,6.831432878971094,4.964273890770873,2.6478588581085205,-0.5686996953542689
GLD,2025-06-12,2026-06-18,20,9.755171239376068,6.223722845315933,12.796429872512814,9.157986310653651,14.49431583362942,9.57749792933464,18.336943626403805,12.79595309519865,2.5674641132354736,-5.04236135045486
TLT,2025-06-12,2026-06-18,20,4.715176224708557,3.3805826157331462,6.100149244070053,2.9370942503090136,6.0094825496586655,4.245025545358658,7.388246744871135,3.6809664578172647,0.07076263427734375,-2.939680518015131
EW,2025-06-12,2026-06-18,20,3.9474171400070186,2.0191533863544464,5.772506028413773,4.328182803618434,5.892576436356952,3.5107988715171814,7.805973857641217,6.645511613670918,1.7832577228546143,-2.8116738640066696
VOO,2025-07-15,2026-07-21,20,3.598848879337311,1.5361785590648651,5.322679445147514,3.518771385059831,5.366133448357383,2.980691075325012,6.855313003063201,4.964273890770873,2.313297986984253,2.548450931325874
GLD,2025-07-15,2026-07-21,20,9.932953417301176,6.498636811971664,13.678407356142996,10.127038706342221,14.461844138956318,9.844854533672333,18.188207060098645,13.160849520379724,2.870059013366699,6.3338732661911035
TLT,2025-07-15,2026-07-21,20,5.010426640510559,3.3734733313322067,6.279654592275619,2.9645130512744933,6.2692454395194845,4.5425785183906555,7.555956900119781,3.6809664578172647,-0.3174930810928345,-1.9974266068702229
EW,2025-07-15,2026-07-21,20,4.118325710296631,2.394783839583397,5.650472849607468,4.328182803618434,6.138937714664886,3.8842281103134155,8.096499383449554,6.645511613670918,1.667708158493042,2.3031097475338935
VOO,2025-08-13,2026-08-19,20,3.696541488170624,1.5998291224241252,5.305470719933509,3.518771385059831,5.433732635962466,3.0968235433101654,7.198578834533688,4.964273890770873,2.338320016860962,
GLD,2025-08-13,2026-08-19,20,10.110311806201935,6.141152858734131,13.319157838821406,10.127038706342221,14.730492618400604,10.022896140813828,18.500725388526913,13.160849520379724,3.109532594680786,
TLT,2025-08-13,2026-08-19,20,5.109801292419434,3.5546998530626297,6.326649874448777,3.4544177942078202,6.339910672977567,4.484750270843506,7.507915973663329,4.04281142325339,-0.4297018051147461,
EW,2025-08-13,2026-08-19,20,4.246802031993866,2.4621568620204926,5.637514770030973,4.328182803618434,6.208869391897073,3.8400419354438777,7.732147872447961,6.645511613670918,1.7030179500579834,
VOO,2025-08-25,2026-08-31,20,3.654792308807373,1.5165218263864517,5.193890452384949,3.518771385059831,5.364054282351086,3.0258732438087463,7.055825024843213,4.964273890770873,2.395385503768921,
GLD,2025-08-25,2026-08-31,20,9.839059114456177,6.185203880071639,12.97243003547191,10.127038706342221,14.397456535759071,9.717107146978378,18.177168071269985,13.160849520379724,3.495079278945923,
TLT,2025-08-25,2026-08-31,20,4.898541867733002,3.3689879924058914,6.147670790553092,3.4544177942078202,6.181108850675324,4.379640132188797,7.6973776519298545,4.04281142325339,-0.25308430194854736,
EW,2025-08-25,2026-08-31,20,4.101293981075287,2.26127552986145,5.527758732438086,4.328182803618434,6.027997126026699,4.039905399084091,8.01386073231697,6.645511613670918,1.9038021564483643,
